Height,Weight
62.99,128.03
64.97,128.03
66.84,128.03
66.95,128.03
67.11,128.03
69.19,128.03
70.19,128.03
71.22,128.03
64.29,128.04
65.99,128.04
66.67,128.04
67.99,128.04
68.09,128.04
68.76,128.04
69.62,128.04
69.97,128.04
64.68,128.05
67.1,128.05
67.11,128.05
67.95,128.05
68.13,128.05
68.42,128.05
68.52,128.05
68.94,128.05
69.22,128.05
69.67,128.05
70.74,128.05
66.35,128.06
66.77,128.06
67.32,128.06
67.6,128.06
67.79,128.06
68.24,128.06
68.47,128.06
69.05,128.06
64.42,128.07
65.78,128.07
66.09,128.07
66.33,128.07
66.54,128.07
67.42,128.07
67.55,128.07
68.09,128.07
68.8,128.07
69,128.07
69.1,128.07
69.81,128.07
65.66,128.08
65.89,128.08
65.96,128.08
66.09,128.08
66.14,128.08
67.58,128.08
67.85,128.08
69.02,128.08
69.52,128.08
67.5,128.09
67.54,128.09
67.86,128.09
68,128.09
68.51,128.09
69.15,128.09
69.96,128.09
67.9,128.1
68.21,128.1
68.4,128.1
69.35,128.1
66.1,128.11
67.31,128.11
68.84,128.11
69.04,128.11
69.04,128.11
69.7,128.11
64.7,128.12
67.23,128.12
67.6,128.12
67.61,128.12
67.89,128.12
68.18,128.12
68.67,128.12
68.86,128.12
69.94,128.12
71.07,128.12
67.48,128.13
67.49,128.13
68.59,128.13
69.09,128.13
69.59,128.13
69.68,128.13
69.78,128.13
70.51,128.13
70.66,128.13
64.71,128.14
66.08,128.14
66.77,128.14
66.87,128.14
68.37,128.14
69.32,128.14
69.75,128.14
69.85,128.14
70.11,128.14
70.97,128.14
71.1,128.14
64.28,128.15
65.56,128.15
67.08,128.15
67.68,128.15
67.88,128.15
68.03,128.15
69.42,128.15
69.62,128.15
71.51,128.15
66.39,128.16
66.74,128.16
67.53,128.16
68.78,128.16
69.33,128.16
69.96,128.16
72.17,128.16
72.43,128.16
66.95,128.17
67.73,128.17
67.87,128.17
68.04,128.17
68.07,128.17
68.27,128.17
68.43,128.17
68.77,128.17
69.23,128.17
70.3,128.17
70.91,128.17
65.41,128.18
66.85,128.18
65.5,128.19
66.45,128.19
66.74,128.19
67.11,128.19
68.26,128.19
68.49,128.19
68.5,128.19
71.84,128.19
64.34,128.2
65.91,128.2
66.31,128.2
68.09,128.2
68.68,128.2
69.12,128.2
70.06,128.2
70.53,128.2
66.08,128.21
67,128.21
68.25,128.21
63.8,128.22
67.29,128.22
67.73,128.22
68.06,128.22
68.24,128.22
69.2,128.22
70.13,128.22
66.08,128.23
66.79,128.23
67,128.23
68.8,128.23
69.2,128.23
65.25,128.24
66.84,128.24
67.26,128.24
67.65,128.24
67.95,128.24
68.44,128.24
68.79,128.24
69.13,128.24
69.73,128.24
70.12,128.24
66.01,128.25
66.08,128.25
66.31,128.25
67.06,128.25
67.76,128.25
68.47,128.25
69.8,128.25
66.76,128.26
68.63,128.26
68.95,128.26
69.99,128.26
65.79,128.27
67.2,128.27
67.91,128.27
68.07,128.27
68.26,128.27
69.42,128.27
69.47,128.27
70.36,128.27
64.96,128.28
66.57,128.28
66.69,128.28
68.79,128.28
68.94,128.28
70.67,128.28
71.05,128.28
71.29,128.28
71.92,128.28
65.99,128.29
67.14,128.29
69.52,128.29
69.74,128.29
69.76,128.29
71.03,128.29
66.81,128.3
66.88,128.3
67.17,128.3
67.91,128.3
68.21,128.3
68.24,128.3
68.65,128.3
68.73,128.3
69.58,128.3
69.67,128.3
69.9,128.3
71.59,128.3
64.11,128.31
65.31,128.31
65.59,128.31
68.23,128.31
68.51,128.31
68.9,128.31
69.34,128.31
69.76,128.31
70.09,128.31
67.05,128.32
67.57,128.32
67.7,128.32
68.84,128.32
68.94,128.32
69.5,128.32
69.53,128.32
69.87,128.32
71.32,128.32
65.68,128.33
68.12,128.33
68.31,128.33
68.63,128.33
69.26,128.33
69.72,128.33
70.17,128.33
64.48,128.34
66.08,128.34
66.33,128.34
66.82,128.34
68.63,128.34
70.28,128.34
70.75,128.34
64.18,128.35
65.64,128.35
66.4,128.35
66.65,128.35
67.28,128.35
68.23,128.35
68.96,128.35
70.34,128.35
64.67,128.36
67.49,128.36
68.23,128.36
68.49,128.36
68.9,128.36
66.16,128.37
67.26,128.37
68.18,128.37
68.3,128.37
70.25,128.37
71.38,128.37
66.56,128.38
67.34,128.38
68.24,128.38
69.27,128.38
69.45,128.38
70.71,128.38
66.1,128.39
66.62,128.39
67.17,128.39
67.49,128.39
67.69,128.39
68.26,128.39
68.8,128.39
67.22,128.4
67.36,128.4
67.87,128.4
68.13,128.4
68.71,128.4
68.82,128.4
68.82,128.4
69.05,128.4
69.06,128.4
70.21,128.4
70.21,128.4
70.83,128.4
66.05,128.41
66.68,128.41
67.17,128.41
69.02,128.41
66.15,128.42
66.51,128.42
67.54,128.42
68.11,128.42
68.57,128.42
68.99,128.42
69.21,128.42
69.42,128.42
69.44,128.42
69.62,128.42
70.62,128.42
66,128.43
66.59,128.43
67.11,128.43
67.42,128.43
67.57,128.43
69.11,128.43
69.85,128.43
66.14,128.44
66.33,128.44
66.61,128.44
66.71,128.44
67.39,128.44
67.76,128.44
68.4,128.44
68.41,128.44
68.51,128.44
69.09,128.44
69.13,128.44
69.15,128.44
69.17,128.44
69.33,128.44
67.13,128.45
67.37,128.45
68.82,128.45
69.1,128.45
69.21,128.45
69.43,128.45
66.69,128.46
67.23,128.46
67.69,128.46
68.91,128.46
69.08,128.46
69.24,128.46
66.49,128.47
67.16,128.47
68.21,128.47
69.24,128.47
69.3,128.47
64.84,128.48
66.36,128.48
66.44,128.48
66.7,128.48
67.39,128.48
67.51,128.48
67.58,128.48
67.92,128.48
68.44,128.48
68.75,128.48
69.35,128.48
69.81,128.48
72.87,128.48
64.52,128.49
65.87,128.49
66.78,128.49
66.8,128.49
66.91,128.49
67.88,128.49
67.97,128.49
68.95,128.49
69.41,128.49
63.59,128.5
67.4,128.5
67.45,128.5
69.21,128.5
69.64,128.5
70.56,128.5
65.14,128.51
66.41,128.51
66.42,128.51
70.74,128.51
64.94,128.52
66.49,128.52
66.62,128.52
67.04,128.52
67.94,128.52
68.11,128.52
68.25,128.52
68.7,128.52
68.72,128.52
68.75,128.52
69.36,128.52
70.54,128.52
66.38,128.53
66.4,128.53
66.48,128.53
67.63,128.53
68,128.53
69.15,128.53
69.97,128.53
65.57,128.54
65.88,128.54
67.11,128.54
67.12,128.54
68.37,128.54
68.62,128.54
68.61,128.55
68.92,128.55
69.72,128.55
65.87,128.56
67.31,128.56
67.33,128.56
67.52,128.56
67.6,128.56
67.85,128.56
68.58,128.56
68.94,128.56
69.1,128.56
69.94,128.56
70.71,128.56
66.09,128.57
67.28,128.57
67.66,128.57
68.36,128.57
68.38,128.57
68.5,128.57
69.34,128.57
71.79,128.57
64,128.58
66.23,128.58
66.55,128.58
66.72,128.58
66.78,128.58
66.91,128.58
67.15,128.58
67.25,128.58
67.75,128.58
68.78,128.58
68.99,128.58
70.03,128.58
66.37,128.59
67.8,128.59
69.5,128.59
64.52,128.6
65.24,128.6
66.69,128.6
66.73,128.6
66.94,128.6
68.07,128.6
69.57,128.6
66.7,128.61
67.66,128.61
67.7,128.61
67.85,128.61
68.14,128.61
68.41,128.61
68.49,128.61
68.53,128.61
68.65,128.61
68.98,128.61
70.13,128.61
65.55,128.62
67.66,128.62
67.73,128.62
67.75,128.62
68.28,128.62
68.35,128.62
68.37,128.62
68.46,128.62
68.64,128.62
68.8,128.62
68.85,128.62
69.37,128.62
71.06,128.62
64.65,128.63
65.13,128.63
66.73,128.63
66.9,128.63
67.07,128.63
67.47,128.63
68.14,128.63
68.74,128.63
64.16,128.64
65.87,128.64
66.62,128.64
68.63,128.64
69.37,128.64
67.78,128.65
68.08,128.65
68.15,128.65
68.36,128.65
68.43,128.65
68.6,128.65
69.43,128.65
69.73,128.65
65.95,128.66
67.33,128.66
68.27,128.66
69.55,128.66
69.84,128.66
66.5,128.67
66.73,128.67
66.93,128.67
67,128.67
69.2,128.67
69.51,128.67
69.53,128.67
69.82,128.67
70.02,128.67
70.35,128.67
71.11,128.67
66.12,128.68
66.64,128.68
67.8,128.68
68.43,128.68
68.46,128.68
69.48,128.68
69.49,128.68
69.74,128.68
71.49,128.68
67.91,128.69
68.18,128.69
68.96,128.69
70.97,128.69
71.18,128.69
71.19,128.69
66.97,128.7
67.24,128.7
67.61,128.7
68.2,128.7
68.24,128.7
70.22,128.7
70.61,128.7
72.16,128.7
66.79,128.71
67.59,128.71
68.71,128.71
66.38,128.72
66.42,128.72
66.84,128.72
67.08,128.72
68.99,128.72
69.09,128.72
63.37,128.73
65.78,128.73
66.07,128.73
66.5,128.73
66.75,128.73
67.28,128.73
68.82,128.73
69.09,128.73
66.11,128.74
66.96,128.74
67.05,128.74
67.75,128.74
68.19,128.74
68.31,128.74
68.67,128.74
68.56,128.75
68.61,128.75
68.64,128.75
68.84,128.75
69.21,128.75
66.47,128.76
68.01,128.76
68.48,128.76
68.65,128.76
68.67,128.76
68.78,128.76
68.8,128.76
69.22,128.76
70.72,128.76
71.02,128.76
66.43,128.77
66.78,128.77
66.8,128.77
67.27,128.77
67.47,128.77
68.2,128.77
68.6,128.77
69.3,128.77
66.34,128.78
68.1,128.78
69.67,128.78
69.9,128.78
71.12,128.78
67.75,128.79
67.89,128.79
67.99,128.79
69.04,128.79
70.19,128.79
70.38,128.79
71,128.79
66.31,128.8
67.12,128.8
68.76,128.8
71.51,128.8
64.76,128.81
65.8,128.81
66.26,128.81
66.29,128.81
67.14,128.81
67.41,128.81
68.78,128.81
70.15,128.81
64.17,128.82
66.11,128.82
66.73,128.82
66.89,128.82
66.97,128.82
67.01,128.82
67.95,128.82
70.02,128.82
70.27,128.82
70.76,128.82
70.76,128.82
64.56,128.83
66.46,128.83
66.82,128.83
66.87,128.83
67.06,128.83
67.13,128.83
68.43,128.83
69.18,128.83
70.56,128.83
70.76,128.83
65.6,128.84
66.21,128.84
66.25,128.84
66.48,128.84
66.76,128.84
67.79,128.84
67.91,128.84
68.69,128.84
68.73,128.84
71.23,128.84
62.9,128.85
65.05,128.85
66.19,128.85
66.96,128.85
67.1,128.85
67.56,128.85
67.88,128.85
67.92,128.85
68.17,128.85
68.64,128.85
68.97,128.85
69.17,128.85
70.64,128.85
64.91,128.86
65.67,128.86
66.43,128.86
66.49,128.86
66.75,128.86
67.64,128.86
68.21,128.86
68.24,128.86
68.5,128.86
68.6,128.86
68.64,128.86
68.65,128.86
69.06,128.86
69.21,128.86
69.23,128.86
69.53,128.86
69.71,128.86
69.81,128.86
65.65,128.87
67.86,128.87
68.5,128.87
68.72,128.87
69.47,128.87
65.4,128.88
65.46,128.88
65.6,128.88
66.39,128.88
68.02,128.88
68.12,128.88
68.16,128.88
68.76,128.88
69.91,128.88
65.96,128.89
66.95,128.89
67.2,128.89
67.58,128.89
68.71,128.89
68.94,128.89
69.21,128.89
66.64,128.9
67.28,128.9
67.55,128.9
68.01,128.9
68.52,128.9
69.66,128.9
69.72,128.9
70.29,128.9
71.29,128.9
65.68,128.91
66.13,128.91
66.47,128.91
67.27,128.91
67.48,128.91
68.28,128.91
68.5,128.91
66.91,128.92
67.24,128.92
67.38,128.92
68.09,128.92
68.98,128.92
69,128.92
69.68,128.92
69.82,128.92
70.53,128.92
67.19,128.93
67.47,128.93
68.51,128.93
68.97,128.93
69.25,128.93
69.98,128.93
70.55,128.93
64.53,128.94
66.28,128.94
67.11,128.94
67.3,128.94
67.33,128.94
67.39,128.94
67.71,128.94
67.93,128.94
68.08,128.94
68.25,128.94
69.75,128.94
63.85,128.95
65.16,128.95
65.44,128.95
65.92,128.95
66.58,128.95
66.69,128.95
66.95,128.95
67.89,128.95
68.93,128.95
69.56,128.95
69.84,128.95
71.5,128.95
66.49,128.96
66.59,128.96
66.93,128.96
67.32,128.96
67.71,128.96
67.92,128.96
68.15,128.96
68.24,128.96
68.65,128.96
68.72,128.96
69.35,128.96
69.78,128.96
69.8,128.96
71.39,128.96
67.52,128.97
68.62,128.97
69.1,128.97
69.23,128.97
69.74,128.97
70.15,128.97
67.13,128.98
67.67,128.98
67.67,128.98
68.31,128.98
69.35,128.98
69.87,128.98
70.26,128.98
71.33,128.98
63.39,128.99
66.79,128.99
67.25,128.99
67.67,128.99
68.79,128.99
68.81,128.99
69.42,128.99
65.15,129
65.46,129
66.67,129
66.94,129
68.18,129
68.39,129
68.94,129
69.07,129
69.23,129
69.28,129
70.68,129
63.84,129.01
66.04,129.01
66.05,129.01
66.27,129.01
66.29,129.01
67.2,129.01
67.96,129.01
68.42,129.01
68.65,129.01
69.06,129.01
69.9,129.01
70.61,129.01
71.27,129.01
65.96,129.02
68.34,129.02
68.42,129.02
69.14,129.02
70.17,129.02
70.97,129.02
66.29,129.03
66.96,129.03
69.06,129.03
69.12,129.03
69.56,129.03
70.05,129.03
67.24,129.04
68.82,129.04
69.42,129.04
65.4,129.05
66.28,129.05
67.54,129.05
67.64,129.05
67.94,129.05
69.63,129.05
69.73,129.05
69.88,129.05
70.11,129.05
64.53,129.06
65,129.06
67.19,129.06
67.63,129.06
69.4,129.06
69.76,129.06
70.03,129.06
74.19,129.06
66.86,129.07
66.86,129.07
66.98,129.07
67.31,129.07
67.42,129.07
69.15,129.07
69.42,129.07
69.94,129.07
70.63,129.07
72.43,129.07
66.37,129.08
67.16,129.08
67.78,129.08
67.8,129.08
67.94,129.08
68.25,129.08
69.85,129.08
70.08,129.08
66.13,129.09
66.65,129.09
68.43,129.09
70.36,129.09
67.15,129.1
67.45,129.1
67.55,129.1
67.85,129.1
68.56,129.1
69.2,129.1
69.3,129.1
70.16,129.1
66.29,129.11
66.7,129.11
66.8,129.11
67.21,129.11
67.29,129.11
67.67,129.11
68.31,129.11
68.42,129.11
68.67,129.11
68.93,129.11
69.37,129.11
70.91,129.11
68.66,129.12
68.82,129.12
68.87,129.12
68.96,129.12
70.83,129.12
64.57,129.13
67.26,129.13
69.65,129.13
69.89,129.13
71.68,129.13
65.3,129.14
65.43,129.14
66.04,129.14
66.29,129.14
66.81,129.14
67.87,129.14
68.09,129.14
68.71,129.14
69.02,129.14
69.69,129.14
69.92,129.14
70.13,129.14
70.74,129.14
65.34,129.15
65.96,129.15
66.02,129.15
66.54,129.15
66.78,129.15
67.95,129.15
68.15,129.15
68.74,129.15
69.07,129.15
69.31,129.15
69.49,129.15
71.31,129.15
65.09,129.16
67.4,129.16
68.95,129.16
69.07,129.16
69.17,129.16
69.56,129.16
65.75,129.17
66.74,129.17
67.64,129.17
67.86,129.17
67.98,129.17
68.77,129.17
68.83,129.17
69.35,129.17
69.53,129.17
71.93,129.17
64.94,129.18
65.65,129.18
66.29,129.18
67.27,129.18
67.3,129.18
68.34,129.18
68.69,129.18
71.52,129.18
72,129.18
67.6,129.19
67.93,129.19
68.04,129.19
68.73,129.19
69.31,129.19
71.77,129.19
65.67,129.2
66.23,129.2
67.59,129.2
67.87,129.2
67.95,129.2
67.95,129.2
67.97,129.2
68.99,129.2
69.21,129.2
70.64,129.2
71.16,129.2
64.69,129.21
66.06,129.21
68.42,129.21
70.2,129.21
70.62,129.21
70.71,129.21
65.48,129.22
65.87,129.22
66.75,129.22
67.09,129.22
67.37,129.22
67.62,129.22
67.82,129.22
68.15,129.22
69.16,129.22
70.48,129.22
68.47,129.23
68.59,129.23
69.21,129.23
69.63,129.23
69.66,129.23
71.11,129.23
71.24,129.23
65.53,129.24
65.64,129.24
66.59,129.24
68.2,129.24
68.21,129.24
68.32,129.24
69.14,129.24
69.68,129.24
66.86,129.25
66.92,129.25
67.44,129.25
67.49,129.25
68.03,129.25
68.32,129.25
68.58,129.25
69.29,129.25
64.75,129.26
65.12,129.26
65.46,129.26
66.97,129.26
69.28,129.26
69.72,129.26
70.77,129.26
65.55,129.27
65.78,129.27
65.83,129.27
68.03,129.27
68.19,129.27
68.24,129.27
68.53,129.27
68.64,129.27
69.92,129.27
70.06,129.27
71.06,129.27
71.9,129.27
71.94,129.27
65.98,129.28
67.52,129.28
68.37,129.28
68.7,129.28
69.04,129.28
69.93,129.28
62.37,129.29
66.4,129.29
66.84,129.29
68.11,129.29
68.33,129.29
69.15,129.29
69.23,129.29
69.54,129.29
69.86,129.29
70.16,129.29
70.7,129.29
71.4,129.29
65.7,129.3
66.51,129.3
67.19,129.3
67.67,129.3
67.93,129.3
68.23,129.3
68.52,129.3
69.43,129.3
69.97,129.3
70.82,129.3
65.12,129.31
65.27,129.31
66.96,129.31
67.71,129.31
68.01,129.31
68.13,129.31
68.44,129.31
69.3,129.31
69.51,129.31
65.47,129.32
66.28,129.32
67.84,129.32
68.1,129.32
68.31,129.32
68.44,129.32
68.81,129.32
69.22,129.32
69.5,129.32
65.05,129.33
65.75,129.33
66.74,129.33
67.75,129.33
68.02,129.33
68.52,129.33
69.41,129.33
70.51,129.33
65.46,129.34
66.01,129.34
66.2,129.34
66.33,129.34
67.73,129.34
68.35,129.34
69.48,129.34
69.83,129.34
69.99,129.34
70.05,129.34
72.09,129.34
65.62,129.35
66.49,129.35
66.57,129.35
67.35,129.35
67.87,129.35
68.22,129.35
70.34,129.35
70.61,129.35
66.96,129.36
69.21,129.36
69.95,129.36
70.31,129.36
65.71,129.37
66.96,129.37
67.99,129.37
68.12,129.37
68.79,129.37
69.5,129.37
69.72,129.37
69.94,129.37
70.22,129.37
70.97,129.37
65.74,129.38
65.89,129.38
66.44,129.38
66.59,129.38
66.93,129.38
67.44,129.38
67.75,129.38
67.91,129.38
68.95,129.38
69.58,129.38
69.99,129.38
70.49,129.38
71.47,129.38
65.89,129.39
67.2,129.39
67.71,129.39
68.07,129.39
68.09,129.39
68.3,129.39
68.47,129.39
69.29,129.39
69.34,129.39
70.31,129.39
70.52,129.39
70.64,129.39
73.26,129.39
64.94,129.4
64.95,129.4
65.58,129.4
66.05,129.4
66.13,129.4
67.1,129.4
67.47,129.4
68.05,129.4
68.12,129.4
68.47,129.4
69.18,129.4
65.45,129.41
66.64,129.41
66.92,129.41
67.77,129.41
68.52,129.41
68.97,129.41
69.24,129.41
69.38,129.41
69.91,129.41
65.45,129.42
66.17,129.42
66.26,129.42
67.05,129.42
67.98,129.42
71.6,129.42
67.1,129.43
67.33,129.43
68.22,129.43
68.27,129.43
68.29,129.43
69.19,129.43
70.26,129.43
71.16,129.43
65.26,129.44
66.84,129.44
67.94,129.44
68.06,129.44
68.08,129.44
68.19,129.44
68.24,129.44
68.86,129.44
69.03,129.44
70,129.44
70.39,129.44
66.78,129.45
66.78,129.45
66.89,129.45
67.52,129.45
68.87,129.45
69.03,129.45
69.24,129.45
66.35,129.46
66.94,129.46
67.36,129.46
67.94,129.46
70.01,129.46
70.25,129.46
65.72,129.47
65.86,129.47
65.87,129.47
67.55,129.47
68.07,129.47
68.75,129.47
69.35,129.47
70.22,129.47
70.42,129.47
71.16,129.47
64.3,129.48
64.32,129.48
66.44,129.48
66.81,129.48
66.97,129.48
67.93,129.48
68.55,129.48
68.57,129.48
69.73,129.48
69.9,129.48
71.89,129.48
65.02,129.49
65.26,129.49
65.54,129.49
67.06,129.49
67.15,129.49
67.64,129.49
67.89,129.49
68.75,129.49
69.11,129.49
69.28,129.49
69.71,129.49
70.56,129.49
64.95,129.5
66.46,129.5
67.42,129.5
68.29,129.5
68.42,129.5
68.91,129.5
71.6,129.5
66.11,129.51
66.66,129.51
67.4,129.51
67.94,129.51
68.84,129.51
69.96,129.51
72.98,129.51
64.66,129.52
65.34,129.52
66.23,129.52
66.89,129.52
67.58,129.52
68.1,129.52
68.62,129.52
68.65,129.52
68.88,129.52
69.26,129.52
69.81,129.52
70.84,129.52
67.1,129.53
67.24,129.53
67.5,129.53
70.75,129.53
70.96,129.53
66.77,129.54
67.88,129.54
67.96,129.54
68.38,129.54
68.6,129.54
69.32,129.54
65.85,129.55
66.09,129.55
66.48,129.55
67.36,129.55
67.51,129.55
67.55,129.55
67.62,129.55
67.96,129.55
68.04,129.55
68.21,129.55
68.26,129.55
63.51,129.56
64.66,129.56
67.65,129.56
67.95,129.56
68.14,129.56
68.36,129.56
69.27,129.56
70.47,129.56
71.35,129.56
66.09,129.57
66.43,129.57
67.7,129.57
67.81,129.57
68.37,129.57
69.18,129.57
70.23,129.57
70.71,129.57
71.33,129.57
65.43,129.58
66.48,129.58
66.67,129.58
66.91,129.58
66.95,129.58
67.86,129.58
68.16,129.58
69.32,129.58
69.98,129.58
71.27,129.58
64.91,129.59
65.62,129.59
67.48,129.59
67.85,129.59
67.94,129.59
69.05,129.59
69.36,129.59
69.48,129.59
70.43,129.59
70.97,129.59
71.18,129.59
67.85,129.6
68.17,129.6
68.19,129.6
69.29,129.6
70.61,129.6
65.75,129.61
65.97,129.61
66.21,129.61
66.37,129.61
66.58,129.61
68.5,129.61
69.67,129.61
70.14,129.61
63.34,129.62
66.48,129.62
66.99,129.62
67.5,129.62
68.77,129.62
69.49,129.62
70.02,129.62
70.13,129.62
66.07,129.63
66.22,129.63
66.26,129.63
67.69,129.63
67.69,129.63
68.07,129.63
68.54,129.63
68.96,129.63
69.29,129.63
69.49,129.63
65.99,129.64
66.2,129.64
66.22,129.64
67.47,129.64
68.11,129.64
68.17,129.64
70.7,129.64
71.24,129.64
66.9,129.65
67.39,129.65
67.98,129.65
68.36,129.65
69.48,129.65
70.22,129.65
71.17,129.65
65.76,129.66
67.65,129.66
67.7,129.66
67.76,129.66
67.76,129.66
67.84,129.66
68.4,129.66
68.61,129.66
68.94,129.66
69.03,129.66
71.4,129.66
65.46,129.67
66.46,129.67
67.65,129.67
67.83,129.67
68.81,129.67
69.68,129.67
69.75,129.67
70.26,129.67
67.82,129.68
67.99,129.68
68.01,129.68
68.07,129.68
68.09,129.68
68.65,129.68
65.28,129.69
68.8,129.69
69.69,129.69
72.14,129.69
65.96,129.7
66.96,129.7
67.17,129.7
67.8,129.7
69.46,129.7
69.52,129.7
69.64,129.7
65.64,129.71
65.85,129.71
66.04,129.71
66.33,129.71
67.53,129.71
67.57,129.71
68.29,129.71
69.2,129.71
69.96,129.71
70.21,129.71
66.36,129.72
67.17,129.72
67.21,129.72
67.36,129.72
67.37,129.72
67.92,129.72
68.04,129.72
68.36,129.72
68.45,129.72
68.52,129.72
68.74,129.72
69.46,129.72
69.52,129.72
66.46,129.73
66.57,129.73
68.27,129.73
68.36,129.73
68.84,129.73
69.19,129.73
70.56,129.73
70.64,129.73
64.82,129.74
65.56,129.74
65.72,129.74
68,129.74
68.92,129.74
69.15,129.74
69.32,129.74
69.57,129.74
69.87,129.74
70.44,129.74
70.94,129.74
65.98,129.75
67.71,129.75
69.38,129.75
70.94,129.75
71.06,129.75
62.61,129.76
64.22,129.76
64.49,129.76
65.33,129.76
67.16,129.76
67.82,129.76
68.08,129.76
68.16,129.76
68.27,129.76
68.3,129.76
68.74,129.76
70.53,129.76
72.01,129.76
64.65,129.77
66.03,129.77
67.07,129.77
68.09,129.77
69,129.77
70.08,129.77
71.13,129.77
64.42,129.78
67.24,129.78
68.41,129.78
69.23,129.78
70.2,129.78
70.21,129.78
71.04,129.78
65.41,129.79
66.61,129.79
67.41,129.79
68.38,129.79
68.44,129.79
70.2,129.79
70.69,129.79
65.99,129.8
66.49,129.8
67.12,129.8
68.65,129.8
69.19,129.8
70.75,129.8
65.31,129.81
65.71,129.81
65.79,129.81
66.11,129.81
67.12,129.81
68.7,129.81
69.85,129.81
70.01,129.81
66.45,129.82
67,129.82
67.29,129.82
67.87,129.82
68.92,129.82
68.99,129.82
69.28,129.82
69.48,129.82
70.43,129.82
70.61,129.82
73.41,129.82
65.29,129.83
66.98,129.83
67.42,129.83
67.49,129.83
68.53,129.83
68.75,129.83
71.8,129.83
65.49,129.84
65.55,129.84
65.64,129.84
66.04,129.84
66.19,129.84
67.4,129.84
67.83,129.84
68.08,129.84
68.34,129.84
68.4,129.84
68.48,129.84
68.53,129.84
68.93,129.84
71.16,129.84
