age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Class
34,4,11818,9,12,2,3,5,4,0,0,0,39,38,1
0,3,1915,0,5,4,2,3,4,1,0,0,39,38,0
8,2,12780,1,6,3,5,1,4,0,0,0,39,25,0
2,2,10597,11,8,2,2,0,4,1,0,0,39,38,0
26,4,529,11,8,2,2,0,4,1,0,0,39,38,0
42,2,6580,15,9,5,11,1,4,1,104,0,59,38,1
22,2,2925,12,13,4,9,1,4,1,89,0,39,38,0
1,2,2561,6,4,4,6,3,4,1,0,0,39,25,0
10,2,12966,12,13,4,3,3,4,0,0,0,39,38,0
22,2,544,8,10,4,4,1,4,1,0,0,59,38,0
27,2,5620,9,12,2,11,0,4,1,0,0,39,38,1
2,2,13475,11,8,4,0,2,4,0,0,0,34,38,0
15,1,12506,11,8,4,7,3,4,1,0,0,39,38,0
31,2,3694,11,8,2,2,0,4,1,0,0,39,38,1
29,2,321,7,11,2,11,0,4,1,0,0,49,38,0
48,2,2903,1,6,6,11,2,4,0,0,0,19,38,0
40,3,6977,9,12,2,9,0,4,1,0,0,44,38,1
31,2,8761,11,8,4,7,4,2,0,0,0,31,13,0
29,2,6449,5,3,2,7,0,1,1,0,29,39,2,0
10,2,325,0,5,2,5,0,4,1,0,0,39,38,0
12,1,19074,15,9,2,10,0,4,1,0,17,39,38,1
18,3,10828,15,9,2,11,0,4,1,0,37,39,38,0
12,4,15897,11,8,2,4,0,4,1,0,0,68,38,0
13,1,10126,15,9,2,10,0,4,1,107,0,39,38,1
48,2,14872,11,8,6,7,1,4,0,0,0,14,38,0
30,0,439,15,9,2,0,0,4,1,0,0,39,38,0
24,2,12341,11,8,0,2,4,4,1,24,0,39,23,0
0,2,2316,6,4,4,2,3,4,0,0,0,15,38,0
21,1,13366,4,2,2,5,2,4,1,0,0,39,25,0
21,1,13675,12,13,2,9,0,4,1,0,0,39,38,1
22,4,3181,11,8,4,11,2,4,0,0,0,3,38,0
35,2,10599,0,5,2,6,0,4,1,0,0,40,38,0
29,4,13540,15,9,2,3,0,4,1,0,0,57,38,1
5,2,12881,9,12,4,3,1,4,0,0,0,29,38,0
39,2,6192,12,13,4,11,1,4,1,0,0,49,38,0
20,4,13369,1,6,0,9,4,2,0,0,0,29,38,0
42,2,2225,9,12,0,11,1,4,1,0,0,54,38,1
2,4,18232,1,6,2,2,3,4,1,0,58,54,38,0
14,2,14505,6,4,4,2,1,3,1,0,0,44,38,0
5,2,18667,15,9,4,11,1,1,1,0,0,19,29,0
31,4,9996,10,15,4,9,4,4,0,0,0,59,38,1
46,3,15875,9,12,2,3,0,4,1,0,0,59,38,0
16,2,13615,11,8,2,3,0,4,1,90,0,44,38,1
36,2,1649,11,8,4,4,1,4,1,0,0,9,38,0
22,2,3673,7,11,2,11,0,4,1,0,0,23,38,0
42,2,2195,14,14,3,9,4,4,1,0,0,49,38,0
28,2,12030,11,8,2,6,0,4,1,0,0,39,38,0
22,2,8350,15,9,0,0,1,4,0,0,0,44,38,0
43,5,5887,11,8,6,0,1,4,0,0,0,34,38,0
21,2,555,9,12,0,9,4,4,0,0,0,55,38,0
14,2,11934,11,8,0,0,1,4,1,0,0,39,38,0
44,4,13427,9,12,2,9,0,4,1,0,0,49,38,1
9,2,16100,9,12,4,11,1,1,1,0,0,19,34,0
43,3,18054,14,14,2,9,0,4,1,0,75,76,38,1
15,2,9445,15,9,0,3,2,4,1,0,0,59,38,0
8,1,11686,9,12,4,3,1,4,0,0,0,19,38,0
38,2,11653,12,13,2,3,0,4,1,117,0,54,38,1
49,2,2857,0,5,6,13,1,4,0,0,0,10,38,0
14,2,14020,11,8,2,2,0,4,1,0,0,39,38,0
41,3,4627,14,14,4,9,1,4,1,114,0,39,38,1
5,2,5867,15,9,4,7,3,4,1,0,0,15,38,0
29,1,17547,9,12,2,3,0,2,1,0,0,39,38,1
16,2,13884,15,9,2,7,5,4,0,0,0,34,38,0
9,5,9912,12,13,2,9,0,4,1,0,0,29,38,0
25,4,2176,9,12,2,4,0,4,1,0,0,49,38,0
28,2,13047,11,8,4,7,3,4,0,0,0,39,38,0
26,2,11652,15,9,2,9,5,3,0,0,0,5,32,0
10,2,9819,9,12,4,3,3,4,0,0,0,93,38,0
34,2,18154,11,8,2,11,0,4,1,93,0,39,38,1
25,2,4629,11,8,4,13,3,4,1,0,0,39,38,0
26,4,19537,15,9,2,11,0,4,1,90,0,49,25,1
21,2,10673,9,12,2,12,0,4,1,0,0,44,38,1
27,2,2483,11,8,0,0,4,4,0,0,0,39,38,0
19,2,14205,11,8,2,2,0,4,1,0,0,63,38,1
20,2,854,11,8,2,7,5,1,0,0,0,59,29,0
12,2,2559,9,12,4,3,1,4,1,0,0,49,38,1
25,4,9642,9,12,3,3,1,4,1,0,0,44,30,0
63,2,9129,15,9,6,0,1,4,0,0,0,19,38,0
44,2,10178,1,6,2,13,0,4,1,0,0,39,38,0
38,2,7108,15,9,2,2,0,4,1,76,0,51,38,0
3,2,16761,15,9,4,7,3,4,0,0,0,24,38,0
6,2,1930,11,8,4,2,4,4,1,0,0,39,38,0
31,0,4429,15,9,2,2,0,4,1,0,0,39,38,1
7,2,16943,9,12,4,3,3,4,0,0,0,49,38,0
54,5,3607,11,8,2,2,0,2,1,0,0,39,38,0
32,2,11412,1,6,2,7,5,4,0,0,0,5,38,0
22,0,13945,11,8,4,1,1,4,1,0,0,49,38,0
5,2,5023,9,12,4,0,3,4,0,0,0,24,38,0
50,0,1190,9,12,6,0,1,4,0,0,0,39,38,0
1,2,9610,11,8,4,11,3,4,0,0,0,24,38,0
21,2,9047,9,12,2,3,0,4,1,0,44,53,38,1
33,2,7529,11,8,0,0,1,4,0,0,0,39,38,0
39,4,2808,7,11,2,4,5,4,0,0,0,39,38,0
6,2,7755,15,9,4,7,1,4,0,0,0,19,38,0
9,2,8898,15,9,2,13,0,4,1,0,0,39,38,0
15,2,16429,11,8,2,6,0,4,1,0,0,39,38,0
27,2,12255,9,12,4,9,3,4,1,99,0,39,38,1
10,2,8565,11,8,3,4,3,4,0,0,0,39,25,0
23,1,10728,15,9,2,10,0,4,1,90,0,39,38,1
26,2,19146,7,11,2,5,0,4,1,0,0,59,38,0
14,5,9537,15,9,2,2,0,4,1,0,0,34,38,1
40,2,11950,15,9,2,2,0,4,1,0,0,39,38,1
8,2,7990,9,12,4,3,1,4,1,0,0,34,38,0
5,2,14467,8,10,4,7,3,2,0,0,0,35,38,0
3,1,15058,8,10,4,0,3,4,0,0,0,34,38,0
10,2,15883,11,8,2,11,5,4,0,57,0,39,38,0
22,2,16365,15,9,0,3,4,4,0,0,0,39,25,0
10,5,16418,12,13,4,9,1,4,1,0,0,39,38,0
24,1,15088,11,8,5,13,3,4,1,0,0,39,38,0
14,1,13874,9,12,4,9,1,4,1,0,0,44,38,0
24,2,13513,7,11,2,11,0,4,1,0,0,19,38,0
8,2,4247,9,12,4,3,1,4,1,0,0,39,38,0
12,5,7057,7,11,4,9,1,2,1,0,0,39,38,1
5,2,4420,11,8,2,7,3,4,1,0,0,49,38,0
45,2,4719,5,3,2,10,0,4,1,0,0,86,38,0
12,0,430,11,8,0,3,1,3,0,0,0,39,38,0
27,2,4064,15,9,2,3,5,4,0,0,0,68,38,1
15,2,19319,9,12,2,0,5,4,0,0,0,1,38,0
3,2,6365,8,10,4,6,4,4,0,0,0,39,38,0
48,5,17830,15,9,2,6,0,2,1,0,0,39,38,1
7,2,16191,11,8,4,5,1,4,0,0,0,35,38,0
20,4,4593,12,13,2,3,0,4,1,0,0,49,38,1
26,1,9243,11,8,0,12,1,2,0,0,0,39,38,0
21,4,4772,9,12,2,11,5,4,0,0,0,59,38,1
11,2,6412,7,11,4,11,3,4,0,0,0,34,38,0
16,2,7476,11,8,4,5,3,4,1,68,0,39,38,0
15,2,6223,11,8,2,0,5,4,0,0,0,39,38,1
21,2,11304,12,13,2,3,0,4,1,0,0,44,38,1
16,2,14535,15,9,0,12,1,4,0,0,0,39,38,0
25,4,3720,9,12,2,3,0,4,1,0,0,59,38,1
10,2,8365,11,8,4,2,1,4,1,0,0,39,38,0
24,2,9206,11,8,0,5,4,4,1,0,0,39,38,0
30,1,797,12,13,2,9,0,4,1,0,0,59,38,1
38,2,6845,1,6,2,3,0,4,1,0,0,44,38,0
13,4,9907,15,9,4,2,3,4,1,0,0,7,38,0
37,2,13597,15,9,6,2,4,4,0,0,0,49,38,0
23,2,188,9,12,2,0,0,4,1,0,0,39,38,1
4,2,18476,11,8,4,0,1,4,0,0,0,39,38,0
17,2,3412,9,12,0,2,4,4,0,0,0,24,38,0
13,2,10357,9,12,2,9,0,4,1,0,0,39,38,1
14,2,10081,15,9,4,0,1,4,0,0,0,44,38,0
5,2,13170,11,8,4,13,1,4,1,0,0,36,38,0
20,2,10499,11,8,2,7,0,2,1,0,0,39,38,1
35,1,18362,12,13,4,9,3,4,0,0,0,39,38,0
40,3,19453,15,9,2,9,0,4,1,0,0,39,38,0
31,2,8533,15,9,0,0,1,4,0,0,0,47,38,0
41,2,17536,11,8,2,3,0,4,1,0,0,39,38,1
18,4,13227,6,4,2,2,0,4,1,0,0,49,38,0
23,2,18224,11,8,4,3,1,4,0,0,0,44,38,0
13,2,8808,11,8,0,11,1,4,0,0,0,24,38,0
9,4,11993,11,8,2,3,0,4,1,0,0,39,27,0
29,4,19787,11,8,2,9,0,4,1,0,0,59,38,0
9,0,16229,15,9,2,0,0,2,1,0,0,39,38,0
33,0,3374,9,12,0,9,4,2,0,0,0,39,38,0
5,2,18908,11,8,2,13,0,4,1,0,0,49,38,1
19,2,4480,12,13,6,12,4,1,0,0,0,39,18,0
13,2,1564,11,8,2,11,0,4,1,0,0,51,38,1
41,2,3962,7,11,2,3,0,4,1,0,0,49,38,1
55,2,17013,8,10,5,7,4,4,0,87,0,24,38,0
2,2,17624,11,8,4,0,1,4,0,0,0,39,38,0
12,2,18925,5,3,2,7,5,4,0,0,0,39,25,0
13,2,12833,15,9,2,2,0,4,1,0,0,39,38,0
30,4,13060,15,9,0,7,4,4,0,0,0,44,38,0
34,2,12315,15,9,2,9,0,4,1,0,0,44,38,1
9,2,17631,0,5,2,5,0,4,1,0,0,39,38,0
7,2,14509,15,9,4,3,1,4,1,0,0,41,38,0
27,2,10093,12,13,0,11,1,4,1,0,0,23,19,0
26,2,6885,11,8,2,3,0,4,1,0,0,49,38,1
18,2,4972,9,12,4,3,1,4,1,0,0,49,38,0
34,2,14521,11,8,2,12,0,4,1,90,0,49,38,1
24,2,8961,11,8,2,3,0,4,1,0,0,39,38,1
21,2,8396,15,9,0,0,4,3,0,0,0,39,38,0
22,5,1092,11,8,2,0,5,1,0,57,0,19,38,0
37,2,16584,0,5,5,11,4,4,0,0,0,42,21,0
45,2,3332,11,8,4,2,1,4,1,0,0,39,38,0
28,2,11792,10,15,2,3,0,4,1,0,0,59,38,0
13,2,13965,11,8,4,3,3,2,0,0,0,34,22,0
15,2,19192,11,8,2,2,0,4,1,0,0,39,38,0
6,4,10291,11,8,0,7,1,4,0,0,0,39,38,0
67,1,6275,8,10,6,0,1,4,0,0,0,13,38,0
29,2,11380,9,12,4,9,3,4,1,0,0,59,38,0
50,1,18231,12,13,0,0,1,4,0,19,0,39,38,0
12,2,2098,9,12,2,9,0,4,1,0,0,39,38,1
16,2,12374,8,10,4,3,1,4,1,0,0,54,38,1
6,2,19645,15,9,2,12,0,4,1,0,0,41,38,0
25,5,19355,14,14,0,9,4,4,0,0,0,39,38,0
0,2,3568,1,6,4,7,3,0,0,0,0,19,38,0
43,2,8862,4,2,2,13,0,4,1,0,0,39,38,0
14,2,11914,2,7,0,13,3,4,1,0,0,39,38,0
11,2,2198,5,3,4,0,3,4,1,0,0,39,31,0
14,2,19208,6,4,2,5,0,2,1,0,0,47,38,0
14,2,2294,9,12,4,3,1,4,1,104,0,49,38,1
44,2,13668,11,8,0,5,1,2,0,0,0,39,38,0
26,5,18345,14,14,2,9,0,4,1,0,0,49,38,1
23,5,11467,15,9,4,0,4,2,0,0,0,48,38,0
22,2,15509,11,8,4,3,1,4,1,0,0,39,38,0
20,1,15970,15,9,3,0,4,2,0,0,0,26,38,0
30,2,6369,15,9,2,2,0,0,1,0,0,39,38,0
28,0,14259,15,9,2,13,0,4,1,0,0,64,38,1
13,2,2481,11,8,2,2,0,4,1,0,0,59,38,0
13,4,8305,14,14,4,9,3,4,1,0,0,39,38,0
32,2,7503,15,9,0,9,1,4,1,104,0,43,38,1
34,1,183,11,8,2,2,0,4,1,0,0,39,38,1
14,2,10687,9,12,4,9,1,4,0,0,0,69,38,1
31,3,18828,9,12,2,3,5,4,0,0,0,24,38,1
3,2,4480,15,9,4,0,3,1,0,0,0,29,38,0
15,2,12374,11,8,2,3,0,4,1,49,0,39,38,1
2,2,18642,11,8,4,0,1,4,1,0,0,24,38,0
33,2,10389,12,13,0,3,1,4,0,0,0,34,38,0
16,2,18051,11,8,2,3,0,4,1,0,0,49,38,0
32,2,7251,11,8,0,2,1,4,1,0,45,39,38,0
13,2,1834,15,9,2,13,0,4,1,0,0,39,38,0
6,2,563,9,12,4,11,1,4,1,0,0,39,38,0
27,2,4383,10,15,2,3,5,4,0,107,0,31,38,1
7,2,11886,8,10,4,11,4,4,1,0,0,4,38,0
11,2,3086,8,10,4,0,1,1,0,0,0,44,38,0
39,2,3556,11,8,0,0,4,4,0,0,26,39,38,0
21,2,14796,11,8,4,0,1,4,0,0,0,37,38,0
3,2,16635,15,9,4,0,3,4,0,25,0,19,38,0
65,2,6096,11,8,6,3,1,4,0,0,89,17,38,0
35,0,58,9,12,2,10,0,4,1,0,0,59,38,1
15,2,14618,15,9,4,2,1,2,1,0,0,39,38,0
20,2,8883,8,10,5,9,4,4,0,0,0,31,38,0
19,2,9134,9,12,2,9,0,4,1,0,0,39,38,1
22,2,16623,9,12,2,0,0,4,1,0,0,39,38,1
13,2,2302,11,8,2,2,3,1,1,53,0,39,38,0
32,1,8232,11,8,2,10,0,4,1,0,0,55,38,0
23,1,8432,8,10,0,3,4,4,0,0,0,39,38,0
25,2,2199,1,6,2,13,0,4,1,0,0,44,38,0
18,2,10316,9,12,4,9,1,4,1,0,0,39,38,0
22,2,6542,11,8,0,7,4,4,0,0,0,77,38,0
15,1,11740,8,10,3,2,1,4,1,0,0,39,38,0
5,2,7008,1,6,4,2,1,4,1,0,0,49,38,0
36,1,6062,15,9,0,0,1,4,0,0,0,39,38,0
8,2,10998,11,8,4,0,1,4,1,0,0,39,38,0
27,2,20231,11,8,2,2,0,4,1,0,0,68,38,1
35,2,5748,12,13,2,9,0,4,1,0,0,39,38,1
25,5,17201,11,8,2,13,0,0,1,0,0,39,38,0
17,2,10349,1,6,2,13,0,4,1,0,0,49,38,0
10,2,15918,15,9,2,6,0,4,1,0,0,39,38,0
20,2,10720,11,8,4,6,1,2,1,0,0,39,38,0
22,5,13555,12,13,2,9,2,3,0,93,0,37,38,1
9,2,18190,11,8,2,9,0,4,1,0,0,39,38,0
31,2,6596,12,13,2,3,5,4,0,0,47,37,38,1
40,2,8737,11,8,0,11,4,4,0,0,0,27,38,0
19,4,7324,8,10,5,3,1,4,1,0,0,47,38,0
10,2,5434,9,12,4,11,1,4,0,0,0,39,38,0
0,2,7327,1,6,4,5,3,4,1,0,0,14,38,0
13,2,6319,4,2,2,2,0,4,1,0,0,39,25,0
20,2,9568,8,10,2,0,5,2,0,0,0,47,38,1
14,1,5792,9,12,4,11,3,4,0,0,0,39,38,0
6,2,11951,7,11,4,0,1,4,0,0,0,19,38,0
15,2,15181,0,5,4,2,2,4,1,0,0,44,38,0
41,2,11010,11,8,2,11,0,4,1,0,0,39,38,1
14,2,247,11,8,4,7,4,4,0,0,0,7,38,0
27,2,20024,9,12,2,3,0,2,1,0,0,39,38,1
22,0,15465,9,12,0,12,4,2,0,0,5,39,38,0
42,2,9285,11,8,2,2,0,4,1,0,17,44,38,1
25,2,11522,9,12,2,13,0,4,1,0,0,47,38,1
28,2,11969,11,8,2,0,0,4,1,0,0,34,38,0
3,2,18523,11,8,4,2,1,4,1,0,0,34,38,0
18,2,13650,11,8,2,0,0,4,1,0,0,39,38,0
33,2,13592,7,11,2,12,0,2,1,0,0,39,38,0
39,2,11617,11,8,4,5,3,4,1,0,0,27,38,0
31,2,7985,8,10,2,11,0,4,1,0,0,39,38,1
41,4,16185,12,13,6,7,1,4,0,0,0,14,38,0
15,2,18409,8,10,2,2,0,4,1,0,0,49,38,0
6,2,4606,15,9,4,11,3,4,0,0,0,11,38,0
31,2,18342,11,8,0,6,1,4,1,0,0,39,38,0
16,2,4021,11,8,0,10,1,4,1,0,0,68,38,0
31,2,18320,9,12,4,9,1,4,0,0,0,44,25,0
38,2,11443,11,8,6,7,1,4,0,26,0,34,21,0
23,1,4284,8,10,4,3,4,0,0,0,0,39,38,0
33,2,6422,15,9,2,9,0,4,1,0,0,39,38,0
35,4,9300,0,5,2,2,0,4,1,0,0,34,38,0
2,2,10841,11,8,4,7,1,4,0,0,0,29,38,0
38,4,6638,0,5,2,11,0,4,1,93,0,49,38,1
19,4,10456,14,14,2,11,0,4,1,0,0,29,38,1
22,2,8392,9,12,5,9,4,1,0,0,0,39,29,1
5,2,3998,15,9,4,0,4,4,0,0,0,39,38,0
27,2,14119,9,12,2,3,0,4,1,93,0,49,38,1
17,2,18337,11,8,0,2,1,4,1,0,15,37,38,0
16,2,15094,15,9,2,7,0,4,1,0,0,49,38,0
38,2,19665,12,13,0,9,1,4,0,104,0,39,38,1
18,2,11937,12,13,2,3,0,4,1,0,0,44,38,1
33,2,19267,1,6,6,6,1,4,0,0,0,39,38,0
26,2,4713,15,9,0,0,4,2,0,0,0,39,38,0
12,2,8775,8,10,4,12,1,4,1,0,0,39,38,0
39,2,18285,15,9,2,13,0,2,1,0,0,39,38,0
16,2,8165,9,12,2,9,0,4,1,117,0,39,38,1
7,2,16814,11,8,2,11,0,4,1,0,0,49,38,0
29,2,6290,8,10,0,11,4,4,0,0,0,39,38,0
43,3,18950,11,8,2,0,5,4,0,107,0,14,38,1
31,3,17148,12,13,2,7,0,4,1,0,0,39,38,0
48,1,14669,1,6,2,13,0,4,1,0,0,34,38,0
12,2,11243,11,8,4,5,1,4,1,0,15,39,38,0
25,2,15073,11,8,2,13,0,4,1,0,37,42,38,0
27,2,5178,14,14,2,9,0,4,1,0,0,49,38,1
56,4,17077,15,9,2,11,0,4,1,0,0,5,38,1
4,2,2706,15,9,4,12,1,4,0,0,0,49,38,0
15,3,8058,11,8,2,4,0,4,1,0,47,54,38,1
26,0,16658,12,13,2,10,0,4,1,0,0,34,38,1
4,2,20178,11,8,4,2,1,2,1,0,0,31,38,0
13,2,15268,15,9,5,13,1,4,1,0,0,19,38,0
37,2,8986,9,12,2,12,0,4,1,0,0,47,38,0
2,2,13464,15,9,4,7,3,4,0,0,0,14,38,0
38,5,7516,15,9,2,0,5,4,0,0,0,36,38,0
3,2,1874,15,9,4,11,3,4,0,0,0,27,38,0
36,2,3328,9,12,2,3,0,4,1,0,0,39,11,0
34,2,8424,12,13,4,9,1,4,1,0,0,54,38,1
16,2,7950,11,8,2,13,0,4,1,0,0,39,38,0
45,2,4440,15,9,6,8,4,4,0,0,0,39,38,0
7,4,6766,11,8,4,7,3,4,1,0,0,29,38,0
0,3,19459,6,4,4,11,3,4,0,0,0,39,38,0
9,2,6394,15,9,4,0,1,4,0,0,0,44,38,0
19,2,19275,11,8,0,2,1,4,1,0,0,39,38,0
15,2,17413,0,5,2,3,5,4,0,0,0,34,38,0
41,2,3494,10,15,2,9,0,4,1,0,0,49,38,1
21,2,6604,9,12,2,12,0,4,1,0,0,39,38,1
9,0,18513,11,8,0,0,3,4,0,0,0,39,38,0
43,2,6712,15,9,2,3,0,4,1,107,0,39,38,1
10,2,12793,11,8,2,11,0,4,1,0,0,49,12,0
21,2,11364,8,10,2,6,0,4,1,0,0,47,38,1
20,3,177,15,9,2,11,0,4,1,0,17,43,38,1
11,2,12850,15,9,4,0,3,4,1,0,0,39,38,0
21,3,4222,9,12,2,11,0,4,1,0,0,39,38,1
12,2,6284,11,8,2,11,0,4,1,0,0,59,38,1
2,2,10327,11,8,4,7,3,4,0,0,34,39,38,0
11,2,13120,9,12,4,5,2,4,1,0,0,24,38,0
23,4,3200,11,8,2,2,0,4,1,0,0,49,38,1
9,2,15009,8,10,0,2,3,4,1,0,0,39,38,0
26,2,16565,7,11,2,11,0,2,1,0,0,59,38,0
12,2,13603,15,9,2,0,5,4,0,0,0,39,38,1
8,0,18157,15,9,2,10,0,2,1,0,0,39,38,0
12,2,8055,11,8,2,6,0,2,1,0,0,39,38,1
43,2,13704,3,1,0,2,1,3,1,0,0,37,5,0
14,2,14341,9,12,2,0,5,4,0,0,0,39,38,0
34,1,3392,5,3,2,13,0,4,1,0,0,39,38,0
1,2,14802,15,9,4,0,3,4,0,0,0,14,38,0
19,2,9292,9,12,0,12,4,4,1,0,0,19,38,0
18,2,7972,9,12,2,0,0,1,1,0,0,39,29,1
31,2,11302,9,12,0,0,3,4,1,0,0,37,38,1
61,4,1835,5,3,2,4,0,4,1,0,0,24,38,0
55,2,7810,9,12,2,10,0,4,1,0,0,16,38,0
7,2,17317,15,9,4,3,3,4,1,0,0,39,38,0
19,2,12094,1,6,4,10,1,2,1,103,0,39,38,1
31,2,17921,15,9,2,5,0,4,1,0,0,29,38,0
11,2,10263,11,8,0,0,1,4,0,0,0,39,38,0
9,2,5473,12,13,4,7,3,4,0,0,0,39,38,0
12,2,17915,9,12,4,11,1,4,0,0,0,59,38,0
30,2,16175,4,2,2,7,0,2,1,0,0,39,22,0
33,2,5904,9,12,0,3,1,4,0,0,0,49,38,1
18,0,12411,4,2,4,2,1,4,1,0,0,39,25,0
0,2,17836,1,6,4,13,3,4,1,0,0,19,38,0
24,2,13842,15,9,2,2,0,4,1,0,0,47,38,1
20,2,13772,11,8,2,13,0,4,1,0,0,41,38,0
18,1,239,11,8,2,7,0,0,1,0,0,39,38,0
39,2,2345,5,3,2,2,0,4,1,0,0,39,31,0
6,2,4190,15,9,2,13,0,4,1,0,0,39,38,0
16,2,88,7,11,0,9,4,4,0,0,0,31,38,0
62,3,17354,11,8,2,3,0,4,1,0,0,39,38,1
11,2,19842,9,12,4,9,1,2,1,0,0,39,38,0
38,2,16628,1,6,0,11,3,4,0,0,0,19,38,0
42,5,10482,12,13,2,9,0,4,1,0,0,49,38,0
5,2,4636,9,12,4,9,3,4,0,0,0,39,38,0
2,2,2863,1,6,4,11,3,1,0,0,0,18,29,0
24,2,15666,4,2,3,4,1,4,1,0,0,34,25,0
15,2,16353,8,10,2,0,0,4,1,0,0,39,21,0
28,2,10227,11,8,0,7,4,4,0,0,0,34,38,0
44,2,18136,4,2,2,4,2,4,0,0,0,44,25,0
17,2,16683,9,12,4,11,1,4,0,0,0,39,38,0
26,4,3540,8,10,2,2,0,4,1,0,0,39,38,0
21,2,16994,9,12,2,0,0,4,1,90,0,49,38,1
18,2,4670,10,15,2,9,0,4,1,0,0,59,38,0
48,2,12275,11,8,0,10,1,4,1,0,0,19,38,0
7,2,1130,9,12,2,3,0,4,1,0,0,54,8,1
20,2,3544,11,8,2,0,0,4,1,0,0,39,38,0
17,4,17464,15,9,2,4,0,4,1,0,0,49,38,0
25,2,3582,11,8,2,13,0,4,1,0,0,59,38,1
1,2,8800,5,3,4,7,3,4,0,0,0,39,38,0
26,0,13,15,9,6,3,4,0,0,0,0,14,38,0
14,2,4678,15,9,2,7,0,4,1,0,0,39,38,1
2,2,13737,15,9,4,11,3,4,0,0,0,19,38,0
23,3,6371,15,9,2,3,0,1,1,0,0,49,2,0
15,2,15743,9,12,2,9,0,4,1,0,0,39,38,0
30,2,16423,15,9,2,3,0,4,1,0,0,39,38,1
15,1,12265,15,9,2,13,0,4,1,0,0,39,38,0
29,3,1941,10,15,5,9,1,4,1,0,0,34,38,0
23,2,11642,9,12,2,3,0,4,1,0,0,64,38,1
19,2,3176,9,12,4,2,1,4,1,0,0,34,38,0
16,2,10622,8,10,2,11,0,4,1,0,0,35,38,0
6,5,1910,4,2,4,13,1,4,1,0,0,34,38,0
4,2,10516,0,5,5,6,3,4,1,0,0,39,38,0
23,2,9121,11,8,2,7,5,2,0,0,0,31,38,0
36,5,14998,10,15,2,9,0,4,1,0,0,49,38,1
36,4,16818,15,9,2,13,0,4,1,0,0,69,38,0
41,2,3990,6,4,2,5,0,2,1,0,0,59,38,0
34,2,2838,11,8,2,11,0,4,1,0,0,54,38,1
14,2,13093,11,8,2,7,0,4,1,0,0,64,38,0
18,4,16334,11,8,2,2,0,4,1,0,0,39,38,0
14,1,6790,15,9,0,0,1,4,0,0,0,34,38,0
4,2,16276,15,9,4,7,4,4,0,0,0,34,38,0
22,4,18072,12,13,2,2,0,4,1,0,0,54,38,1
19,2,10267,14,14,2,9,5,4,0,107,0,44,38,1
34,2,2378,0,5,2,2,0,4,1,0,0,39,38,1
1,2,19229,1,6,4,7,3,4,1,0,0,11,38,0
15,2,8929,15,9,0,0,1,4,1,0,0,47,38,0
39,2,5327,9,12,0,7,1,4,0,0,0,31,38,0
18,2,19413,7,11,4,10,1,4,1,0,0,39,38,0
46,2,15956,2,7,6,11,4,4,0,0,0,39,38,0
44,2,6298,11,8,2,3,0,4,1,0,0,49,38,1
6,2,6632,15,9,4,7,3,4,1,0,0,39,38,0
35,1,4231,12,13,2,9,0,4,1,0,0,49,38,1
2,2,2670,11,8,4,11,1,4,1,0,0,49,38,0
16,5,19300,12,13,2,9,0,4,1,0,0,49,38,1
18,2,17325,9,12,2,11,0,2,1,0,0,49,38,0
18,2,10559,11,8,0,13,1,4,0,0,0,59,38,1
21,2,2421,14,14,2,9,5,4,0,0,0,39,38,0
6,2,19456,9,12,4,0,1,4,0,0,0,59,38,0
5,2,18598,8,10,0,12,1,4,1,0,0,59,38,0
3,2,13709,11,8,4,5,1,4,1,0,0,39,38,0
2,2,7902,11,8,4,5,1,4,1,0,0,39,38,0
30,2,15173,11,8,2,6,0,2,1,0,0,39,38,1
42,2,6265,1,6,2,2,0,4,1,0,0,39,38,0
21,2,10596,11,8,4,11,3,4,0,0,0,39,38,0
19,2,4233,11,8,2,7,0,4,1,0,0,49,38,0
10,2,15386,4,2,4,7,2,4,1,0,0,39,25,0
7,2,2145,8,10,2,13,0,4,1,0,0,39,38,0
18,2,7664,11,8,4,7,3,2,0,0,0,34,22,0
5,5,15751,15,9,4,7,2,2,1,0,0,38,13,0
20,2,8607,11,8,2,13,0,4,1,0,0,51,38,0
19,2,13808,11,8,2,2,0,4,1,90,0,39,38,1
11,2,11926,11,8,5,7,1,4,0,0,0,24,38,0
38,2,11912,11,8,2,11,5,4,0,0,0,49,38,0
15,2,11229,9,12,2,11,0,4,1,0,0,43,38,0
30,1,8168,15,9,3,2,2,4,1,0,0,44,38,0
6,2,12676,9,12,4,7,1,4,0,0,0,39,38,0
33,1,5245,12,13,0,9,1,4,0,0,0,44,38,0
23,4,214,11,8,2,4,0,4,1,0,0,79,38,0
34,2,18402,11,8,4,6,1,4,0,0,23,39,38,0
17,2,10359,11,8,4,9,1,4,0,0,31,44,38,0
11,2,17351,9,12,4,10,1,4,0,0,0,39,38,0
35,5,15328,10,15,2,9,0,4,1,0,46,68,10,1
22,3,18056,11,8,2,3,0,4,1,49,0,59,38,1
26,2,14703,9,12,2,0,0,4,1,0,0,39,38,1
19,2,19443,9,12,4,9,3,4,0,0,0,34,38,1
8,2,9730,9,12,4,9,3,4,0,0,0,14,38,0
25,2,6291,15,9,0,0,4,4,0,0,0,37,38,0
18,2,14841,15,9,2,13,0,4,1,0,0,39,10,0
26,2,15514,12,13,2,3,0,4,1,93,0,52,38,1
